id,player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr
341765,29204,2044,2,100,1,0,5,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0238
341774,29204,2044,2,100,1,0,6,128,71,55,0,289,33,32,2,12,0,0,0,0,0,76,73,2,85,80,9,5,6,1,16,6,13,1,4,0,0.0,0.0,-0.2234
343992,29235,2044,1631,100,1,0,1,8,6,2,0,81,49,1,0,1,0,0,4,2,2,6,5,0,6,5,1,1,0,0,0,0,0,0,0,0,0.81,0.0,1.1023
344678,29244,2044,31,100,1,0,1,9,4,5,0,64,13,13,0,1,0,0,10,3,1,4,2,0,2,2,2,2,0,0,1,1,0,0,0,0,0.54,0.0,1.3315
346895,29276,2044,5,100,1,0,1,0,0,0,0,25,16,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0349
347735,29293,2044,9,100,1,0,1,11,9,1,0,111,20,20,1,1,0,0,4,1,1,7,7,0,6,6,1,1,1,0,0,0,0,0,0,0,-0.81,0.0,0.6156
348299,29312,2044,22,100,1,0,4,16,7,9,0,31,7,3,0,4,0,0,0,0,0,8,7,0,6,5,4,4,1,1,0,0,0,0,2,0,0.0,0.0,0.5278
348301,29312,2044,22,100,1,0,6,66,40,24,0,143,21,14,2,5,0,0,0,0,1,46,48,2,47,43,10,7,9,1,7,3,5,0,5,0,0.0,0.0,-1.9548
348303,29312,2044,22,100,1,0,7,2,0,2,0,8,1,1,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0.0,0.2738,0.0146
348305,29312,2044,22,100,1,0,8,2,0,2,0,8,1,1,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0.0,0.3197,0.0126
348307,29312,2044,22,100,1,0,9,2,0,2,0,8,1,1,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,1,0,2,0,0.0,0.1056,0.0134
349123,29327,2044,13,100,1,0,1,7,2,4,0,52,41,0,1,0,0,0,6,0,0,4,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0.54,0.0,-1.3065
352374,29361,2044,21,100,1,0,4,229,140,83,0,457,53,51,6,35,0,0,0,0,1,137,130,6,119,112,25,22,25,12,18,5,19,2,13,0,0.0,0.0,1.3045
352385,29361,2044,21,100,1,0,6,35,17,17,0,60,9,6,1,1,0,0,0,0,0,20,20,1,25,23,1,1,3,0,2,0,3,0,1,0,0.0,0.0,-0.9201
352680,29366,2044,38,100,1,0,3,75,5,70,0,86,16,8,0,7,0,0,0,0,2,17,17,0,20,20,3,2,3,0,1,1,1,0,0,0,0.0,0.0,-0.0693
352683,29366,2044,38,100,1,0,4,34,22,12,0,69,11,7,0,2,0,0,0,0,0,22,21,0,21,20,3,2,0,0,2,1,4,0,1,0,0.0,0.0,0.2747
352685,29366,2044,38,100,1,0,5,45,26,16,0,145,17,17,3,2,0,0,0,0,1,33,32,3,33,29,10,7,2,1,3,1,8,3,1,0,0.0,0.0,-1.4212
352688,29366,2044,38,100,1,0,6,20,14,6,0,33,5,4,0,1,0,0,0,0,0,15,15,0,13,13,0,0,4,2,1,1,2,0,2,0,0.0,0.0,0.2895
352691,29366,2044,38,100,1,0,9,7,0,7,0,27,5,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,1,1,1,0,2,0,2,0,0.0,0.1305,0.0475
352914,29367,2044,22,100,1,0,1,8,5,3,0,49,58,0,0,2,0,0,1,1,2,5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0.675,0.0,1.0347
354005,29380,2044,9,100,1,0,3,35,2,32,0,36,6,4,1,4,0,0,0,0,0,9,8,1,7,7,2,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0719
354008,29380,2044,9,100,1,0,4,178,109,67,0,398,53,43,2,28,0,0,0,0,0,110,125,2,110,97,24,15,25,6,13,1,31,4,12,0,0.0,0.0,-8.8165
354011,29380,2044,9,100,1,0,6,44,31,12,0,89,19,7,1,8,0,0,0,0,2,32,35,1,30,26,5,2,7,2,4,1,5,1,6,0,0.0,0.0,-2.279
354781,29399,2044,21,100,1,0,3,203,10,192,0,222,26,24,1,13,0,0,0,0,0,33,34,1,46,42,3,2,4,1,3,0,0,0,0,0,0.0,0.0,-1.6679
354782,29399,2044,23,100,1,0,3,169,5,163,0,189,21,21,1,12,0,0,0,0,0,17,19,1,21,19,6,5,2,1,3,0,2,0,0,0,0.0,0.0,-1.3431
354784,29399,2044,21,100,1,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
356124,29427,2044,37,100,1,0,9,160,11,149,0,752,102,81,0,0,0,0,0,0,2,146,139,0,109,109,27,23,19,11,30,6,48,0,51,0,0.0,3.1811,1.1356
356122,29427,2044,37,100,1,0,8,103,5,97,0,265,49,25,1,0,0,0,0,0,2,98,100,1,52,51,28,25,16,9,16,7,13,5,30,0,0.0,0.36,-2.4341
356281,29430,2044,5,100,1,0,1,9,6,3,0,43,11,7,0,1,0,0,6,2,0,7,7,0,5,5,1,1,1,1,0,0,0,0,0,0,0.135,0.0,0.6446
357387,29453,2044,29,100,1,0,1,18,12,5,0,220,35,35,1,2,0,0,30,8,0,9,7,1,10,9,1,0,1,1,0,0,0,0,0,0,0.135,0.0,0.9431
359866,29500,2044,1632,100,1,0,6,44,25,16,0,94,14,9,3,9,0,0,0,0,2,27,29,3,32,25,1,0,2,2,7,2,7,0,2,0,0.0,0.0,-2.8148
359869,29500,2044,1632,100,1,0,8,242,12,229,0,694,79,78,1,0,0,0,0,0,2,228,248,0,168,165,32,28,37,17,34,17,33,2,68,0,0.0,1.459,-13.7949
359873,29500,2044,1632,100,1,0,9,151,7,143,0,510,59,57,1,0,0,0,0,0,1,139,130,0,95,95,32,30,11,9,20,4,26,5,25,0,0.0,2.733,5.7337
365320,29591,2044,9,100,1,0,1,4,3,1,0,97,64,6,0,0,0,0,8,1,0,2,3,0,1,1,0,0,2,1,0,0,0,0,0,0,-0.135,0.0,-0.5065
367075,29613,2044,20,100,1,0,1,5,3,2,0,67,73,0,0,0,0,0,5,1,0,3,3,0,1,1,1,1,2,2,0,0,0,0,0,0,0.54,0.0,0.3768
367852,29619,2044,30,100,1,0,1,3,2,1,0,24,5,5,0,0,0,0,2,0,0,2,2,0,3,1,1,1,0,0,0,0,0,0,0,0,-0.27,0.0,-0.5085
367952,29620,2044,26,100,1,0,4,62,37,25,0,116,13,13,0,11,0,0,0,0,1,36,31,0,33,31,5,5,4,1,6,1,6,2,2,0,0.0,0.0,1.5956
367960,29620,2044,26,100,1,0,6,44,25,17,0,109,12,11,2,5,0,0,0,0,0,30,31,2,39,29,6,4,1,0,5,1,7,0,3,0,0.0,0.0,-3.162
369889,29652,2044,1631,100,1,0,1,3,1,2,0,42,44,0,0,0,0,0,7,1,2,3,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0.27,0.0,-0.0694
370559,29662,2044,36,100,1,0,3,163,13,147,0,186,22,21,3,15,0,0,0,0,2,35,37,3,42,38,2,0,4,1,4,0,4,0,0,0,0.0,0.0,-3.0422
370566,29662,2044,36,100,1,0,7,29,1,28,0,215,26,25,0,0,0,0,0,0,0,28,32,0,24,22,10,6,3,0,5,0,18,0,18,0,0.0,-0.1206,-2.7347
370857,29670,2044,34,100,1,0,1,7,4,3,0,59,58,1,0,0,0,0,5,1,0,2,3,0,2,2,0,0,1,0,0,0,0,0,0,0,-0.675,0.0,-0.3185
373531,29714,2044,25,100,1,0,1,4,2,2,0,66,67,0,0,0,0,0,4,2,1,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.81,0.0,0.8627
373999,29719,2044,22,100,1,0,1,2,2,0,0,30,32,0,0,0,0,0,1,0,2,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.135,0.0,0.1895
374812,29733,2044,20,100,1,0,2,1092,67,1022,463,1090,121,121,3,2,0,5,94,23,0,17,16,1,20,19,9,9,10,9,0,0,0,0,0,0,10.395,0.0,3.0268
375175,29751,2044,36,100,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
375177,29751,2044,36,100,1,0,6,205,134,70,0,415,48,48,1,28,0,0,0,0,0,133,124,1,122,117,9,7,16,10,21,10,22,7,7,0,0.0,0.0,5.4836
375675,29758,2044,33,100,1,0,3,153,9,144,0,164,24,18,0,16,0,0,0,0,1,28,26,0,30,30,3,2,2,2,0,0,1,0,0,0,0.0,0.0,1.2383
377471,29792,2044,20,100,1,0,1,13,9,4,0,157,30,30,0,1,0,0,7,1,2,10,9,0,10,9,0,0,1,1,0,0,0,0,0,0,2.295,0.0,0.7263
377764,29796,2044,18,100,1,0,3,1157,76,1072,0,1288,151,150,9,89,0,0,0,0,2,233,231,7,246,238,31,25,17,16,13,5,11,2,4,0,0.0,0.0,3.4201
379395,29830,2044,26,100,1,0,3,20,0,20,0,18,2,2,0,2,0,0,0,0,0,2,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0772
379420,29830,2044,26,100,1,0,5,23,14,8,0,82,9,9,1,1,0,0,0,0,2,18,16,1,17,15,3,2,3,3,2,0,2,1,0,0,0.0,0.0,0.0513
380329,29846,2044,27,100,1,0,1,8,2,6,0,91,49,10,0,0,0,0,14,6,1,4,3,0,4,3,0,0,0,0,1,1,0,0,0,0,-1.08,0.0,1.7336
381168,29860,2044,1631,100,1,0,4,8,3,4,0,18,2,2,1,0,0,0,0,0,0,5,6,1,6,4,0,0,2,0,1,0,0,0,0,0,0.0,0.0,-1.2533
381335,29860,2044,1631,100,1,0,7,84,2,81,0,482,55,55,1,0,0,0,0,0,2,77,84,0,60,58,23,18,10,3,11,0,29,2,33,0,0.0,-0.8496,-2.4456
381337,29860,2044,1631,100,1,0,9,112,4,108,0,486,54,54,0,0,0,0,0,0,0,106,114,0,91,88,19,14,5,3,10,1,24,2,29,0,0.0,0.0058,-4.804
383475,29886,2044,38,100,1,0,9,3,0,3,0,3,1,0,0,0,0,0,0,0,0,2,2,0,1,1,2,2,1,0,0,0,1,0,0,0,0.0,0.0,-0.1404
383461,29886,2044,38,100,1,0,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.073
383464,29886,2044,38,100,1,0,5,358,242,105,0,1290,144,144,11,23,0,0,0,0,1,287,273,11,262,249,60,47,26,17,28,11,35,13,2,0,0.0,0.0,1.9548
180570,29982,2044,32,100,1,0,3,45,3,42,0,55,6,6,0,5,0,0,0,0,0,5,4,0,7,7,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.3692
180571,29982,2044,32,100,1,0,4,130,77,51,0,307,35,35,2,18,0,0,0,0,1,75,68,2,66,58,12,9,21,10,17,4,15,3,4,0,0.0,0.0,0.5025
180572,29982,2044,32,100,1,0,5,11,5,6,0,44,5,5,0,1,0,0,0,0,0,9,8,0,7,7,1,1,1,1,2,1,1,0,0,0,0.0,0.0,0.5296
180573,29982,2044,32,100,1,0,6,1,0,0,0,5,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.4992
180574,29982,2044,32,100,1,0,9,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0715,0.1519
183327,30034,2044,33,100,1,0,9,8,0,8,0,21,2,2,0,0,0,0,0,0,0,7,7,0,5,5,3,3,0,0,2,0,0,0,2,0,0.0,0.0715,-0.0225
183318,30034,2044,33,100,1,0,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183320,30034,2044,33,100,1,0,8,6,0,6,0,18,2,2,0,0,0,0,0,0,0,6,6,0,5,5,1,1,1,0,0,0,0,0,2,0,0.0,0.0269,-0.2336
184712,30054,2044,22,100,1,0,7,12,0,12,0,44,12,3,0,0,0,0,0,0,1,11,11,0,6,6,3,3,0,0,0,0,4,3,4,0,0.0,0.5748,1.1108
184715,30054,2044,22,100,1,0,8,170,7,163,0,492,59,59,0,0,0,0,0,0,2,163,172,0,93,92,49,45,32,19,14,5,17,2,44,0,0.0,1.1192,-6.6474
184718,30054,2044,22,100,1,0,9,114,4,109,0,584,68,64,1,0,0,0,0,0,2,106,104,1,81,79,19,19,7,5,20,4,30,2,33,0,0.0,0.4094,0.7978
185058,30059,2044,29,100,1,0,5,31,23,7,0,136,16,15,1,1,0,0,0,0,0,28,25,1,21,20,8,8,0,0,2,1,4,1,1,0,0.0,0.0,1.133
185060,30059,2044,29,100,1,0,6,562,355,192,0,1151,128,128,15,63,0,0,0,0,1,375,358,15,348,317,47,29,61,34,72,22,58,13,19,0,0.0,0.0,-0.052
185278,30064,2044,29,100,1,0,1,22,11,8,0,124,22,22,3,1,0,0,23,4,2,13,7,2,9,8,3,3,3,3,0,0,0,0,0,0,-0.54,0.0,1.0613
188594,30142,2044,13,100,1,0,3,80,6,73,0,88,12,9,1,8,0,0,0,0,1,13,13,0,12,12,2,1,0,0,2,1,1,0,0,0,0.0,0.0,0.1704
188601,30142,2044,13,100,1,0,9,2,0,2,0,14,2,1,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,0,0,0,1,0,2,0,0.0,0.2356,-0.3631
189658,30171,2044,22,100,1,0,3,832,57,772,0,864,102,102,3,56,0,0,0,0,1,155,153,2,162,158,24,23,8,4,8,3,9,0,1,0,0.0,0.0,2.819
189661,30171,2044,22,100,1,0,4,2,1,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
189946,30174,2044,29,100,1,0,1,5,1,2,0,38,38,0,2,0,0,0,4,0,0,3,2,1,3,2,1,0,1,1,0,0,0,0,0,0,-0.54,0.0,-0.6596
190815,30201,2044,3,100,1,0,1,1,1,0,0,30,19,0,0,0,0,0,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0948
190934,30207,2044,19,100,1,0,1,14,9,5,0,110,32,20,0,0,0,0,12,2,1,9,8,0,7,7,1,1,1,1,0,0,0,0,0,0,0.405,0.0,0.4003
191256,30212,2044,3,100,1,0,4,10,4,6,0,18,2,2,0,0,0,0,0,0,0,4,4,0,6,6,0,0,1,0,0,0,2,1,0,0,0.0,0.0,0.1603
191264,30212,2044,3,100,1,0,5,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0238
191280,30212,2044,3,100,1,0,7,3,0,3,0,8,1,1,0,0,0,0,0,0,0,3,4,0,2,2,1,1,1,0,2,0,1,0,0,0,0.0,0.3208,-0.2724
193031,30247,2044,18,100,1,0,4,126,70,56,0,270,35,30,0,15,0,0,0,0,0,67,59,0,65,61,8,6,18,8,15,3,19,5,7,0,0.0,0.0,2.3753
193035,30247,2044,18,100,1,0,6,238,155,76,0,564,91,56,7,33,0,0,0,0,2,162,146,7,141,131,15,11,21,12,29,13,34,10,12,0,0.0,0.0,5.007
193583,30253,2044,20,100,1,0,1,8,6,2,0,75,58,0,0,0,0,0,6,2,1,6,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0.81,0.0,0.9286
194345,30271,2044,27,100,1,0,3,39,4,35,0,38,6,4,0,0,0,0,0,0,0,7,7,0,9,9,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.1993
194347,30271,2044,27,100,1,0,7,70,1,67,0,338,48,40,2,0,0,0,0,0,0,66,73,1,56,54,14,11,6,1,8,1,20,0,14,0,0.0,-1.0833,-2.0786
196250,30301,2044,15,100,1,0,4,99,56,42,0,193,28,22,1,16,0,0,0,0,2,52,47,1,45,43,11,9,8,4,6,2,23,2,1,0,0.0,0.0,1.3419
196252,30301,2044,15,100,1,0,5,313,227,77,0,1070,123,121,9,21,0,0,0,0,0,260,248,9,211,198,56,47,32,25,16,10,33,10,2,0,0.0,0.0,3.569
196253,30301,2044,15,100,1,0,6,4,3,1,0,12,5,0,0,1,0,0,0,0,1,3,4,0,3,2,0,0,2,1,0,0,1,0,0,0,0.0,0.0,-0.5312
196547,30307,2044,29,100,1,0,3,12,0,12,0,16,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0129
196550,30307,2044,29,100,1,0,7,63,1,62,0,294,49,33,0,0,0,0,0,0,1,59,59,0,43,43,14,11,4,3,10,4,13,1,17,0,0.0,-0.956,0.9799
196553,30307,2044,29,100,1,0,8,43,0,43,0,156,24,16,0,0,0,0,0,0,0,43,46,0,23,23,14,14,6,2,7,3,5,1,14,0,0.0,1.8878,-1.8232
196555,30307,2044,29,100,1,0,9,48,0,47,0,183,26,22,1,0,0,0,0,0,2,46,49,0,35,34,13,10,4,1,10,2,4,0,15,0,0.0,1.4374,-2.409
196974,30314,2044,13,100,1,0,1,4,2,2,0,63,63,0,0,0,0,0,9,1,2,1,1,0,1,0,1,1,2,1,0,0,0,0,0,0,-0.405,0.0,-0.7057
199603,30361,2044,31,100,1,0,1,6,4,2,0,42,42,0,0,0,0,0,2,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.81,0.0,0.5178
200111,30367,2044,24,100,1,0,2,13,1,12,5,12,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.405,0.0,0.1141
200416,30370,2044,5,100,1,0,2,228,16,212,148,234,26,26,0,1,0,2,23,5,0,4,4,0,6,5,5,5,3,2,0,0,0,0,0,0,-0.81,0.0,-0.0853
200425,30370,2044,5,100,1,0,5,3,2,0,0,4,1,0,1,1,0,0,0,0,0,3,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.4665
201251,30379,2044,8,100,1,0,1,18,14,4,0,140,25,25,0,0,0,0,20,6,0,12,11,0,11,10,1,0,2,2,0,0,0,0,0,0,-0.135,0.0,1.1134
201809,30393,2044,37,100,1,0,3,64,5,59,0,80,11,9,0,2,0,0,0,0,0,11,11,0,13,13,3,2,1,0,0,0,2,0,0,0,0.0,0.0,-0.087
201816,30393,2044,37,100,1,0,4,3,2,1,0,7,1,1,0,0,0,0,0,0,0,2,3,0,1,0,1,1,1,0,0,0,3,1,0,0,0.0,0.0,-0.41
201820,30393,2044,37,100,1,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
202061,30397,2044,32,100,1,0,1,6,3,2,0,43,26,0,1,0,0,0,6,1,2,4,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0.27,0.0,-0.4859
202442,30407,2044,22,100,1,0,1,5,1,4,0,49,32,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.54,0.0,0.0649
205289,30468,2044,1632,100,1,0,1,9,4,5,0,86,88,0,0,0,0,0,9,2,2,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0.27,0.0,0.2167
205886,30478,2044,2,100,1,0,1,13,5,5,0,114,47,14,3,0,0,0,16,4,2,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0.54,0.0,0.3893
207324,30499,2044,2,100,1,0,1,8,6,2,0,81,84,0,0,0,0,0,5,0,1,5,5,0,4,4,2,2,0,0,0,0,0,0,0,0,0.27,0.0,0.0091
209390,30549,2044,15,100,1,0,7,9,0,8,0,53,6,6,1,0,0,0,0,0,0,9,11,1,9,7,2,1,0,0,3,0,3,0,4,0,0.0,-0.5187,-1.1359
209397,30549,2044,15,100,1,0,9,8,1,7,0,18,2,2,0,0,0,0,0,0,0,7,7,0,6,6,1,1,0,0,0,0,1,0,1,0,0.0,-0.0024,0.0229
210798,30574,2044,5,100,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
210809,30574,2044,5,100,1,0,7,16,2,14,0,116,14,14,0,0,0,0,0,0,0,14,16,0,11,10,4,4,2,0,4,0,6,0,9,0,0.0,0.1501,-0.8446
211357,30586,2044,2,100,1,0,1,7,5,2,0,94,69,2,0,0,0,0,21,2,0,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0.135,0.0,-0.83
211879,30598,2044,35,100,1,0,1,6,2,4,0,66,78,0,0,1,0,0,5,1,1,4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.7484
212700,30617,2044,11,100,1,0,1,3,2,1,0,45,34,4,0,0,0,0,9,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.405,0.0,-0.8711
212707,30617,2044,33,100,1,0,1,7,6,0,0,49,25,5,1,0,0,0,6,1,1,4,4,1,3,2,1,1,0,0,0,0,0,0,0,0,-0.54,0.0,-0.4859
213277,30623,2044,27,100,1,0,1,7,3,2,0,75,78,0,2,0,0,0,6,1,0,4,4,0,2,2,1,1,1,1,0,0,0,0,0,0,0.675,0.0,0.2266
214623,30646,2044,30,100,1,0,3,5,1,4,0,4,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0322
214624,30646,2044,30,100,1,0,5,92,60,26,0,266,31,30,6,5,0,0,0,0,0,73,69,6,55,51,21,18,9,6,10,5,5,2,1,0,0.0,0.0,-0.2549
216569,30690,2044,19,100,1,0,1,8,5,3,0,71,18,12,0,0,0,0,12,3,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0.27,0.0,0.321
216803,30692,2044,35,100,1,0,4,658,364,284,0,1225,139,139,10,104,0,0,0,0,1,352,333,10,344,316,51,40,55,29,48,14,65,9,31,0,0.0,0.0,2.5826
216807,30692,2044,35,100,1,0,5,2,2,0,0,8,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0476
216811,30692,2044,35,100,1,0,6,34,18,16,0,73,9,9,0,4,0,0,0,0,0,18,19,0,25,24,2,0,2,0,5,0,1,0,4,0,0.0,0.0,-1.0742
218933,30759,2044,31,100,1,0,1,11,8,3,0,101,48,9,0,1,0,0,11,1,0,8,7,0,7,6,2,1,1,1,0,0,0,0,0,0,0.945,0.0,-0.4163
222063,30824,2044,24,100,1,0,1,6,4,2,0,50,58,0,0,0,0,0,3,0,1,4,5,0,5,5,0,0,0,0,0,0,0,0,0,0,-0.405,0.0,-0.2697
223198,30843,2044,38,100,1,0,7,139,3,131,0,673,79,77,5,0,0,0,0,0,1,132,133,1,97,94,27,25,13,9,18,2,39,1,44,0,0.0,-0.6905,-0.123
223200,30843,2044,38,100,1,0,8,17,0,17,0,66,11,6,0,0,0,0,0,0,2,17,18,0,12,12,1,1,3,2,4,2,3,0,5,0,0.0,1.3847,-0.6048
223202,30843,2044,38,100,1,0,9,7,1,6,0,28,6,3,0,0,0,0,0,0,1,6,6,0,5,5,0,0,2,1,2,0,1,0,1,0,0.0,-0.2447,-0.1966
224771,30868,2044,1631,100,1,0,4,2,1,1,0,2,1,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0358
224773,30868,2044,1631,100,1,0,6,598,375,210,0,1312,147,147,13,72,0,0,0,0,1,411,383,13,381,355,41,30,62,38,55,22,80,14,20,0,0.0,0.0634,7.8367
225104,30876,2044,11,100,1,0,4,246,125,113,0,471,65,51,8,39,0,0,0,0,1,122,110,8,118,106,25,17,26,9,16,2,34,6,12,0,0.0,0.2356,-1.5391
225107,30876,2044,11,100,1,0,5,196,132,57,0,775,91,91,7,14,0,0,0,0,0,156,155,7,137,127,27,26,20,18,11,7,15,3,1,0,0.0,0.0,0.7588
225110,30876,2044,11,100,1,0,6,27,18,7,0,51,11,5,2,3,0,0,0,0,0,20,18,2,19,18,2,1,1,0,4,1,0,0,3,0,0.0,0.0,-0.1462
225588,30882,2044,5,100,1,0,1,15,5,6,0,107,19,19,4,2,0,0,13,1,2,8,7,3,10,9,2,0,0,0,0,0,0,0,0,0,0.27,0.0,-1.6961
225591,30882,2044,20,100,1,0,1,6,2,4,0,59,11,11,0,0,0,0,9,3,1,2,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0.27,0.0,-0.0056
225663,30883,2044,18,100,1,0,3,17,0,17,0,15,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0193
225665,30883,2044,18,100,1,0,7,62,1,61,0,375,49,38,0,0,0,0,0,0,0,59,61,0,47,46,7,7,7,4,10,4,13,0,16,0,0.0,-0.6343,0.8507
225667,30883,2044,18,100,1,0,8,172,0,170,0,575,69,67,2,0,0,0,0,0,1,170,185,0,114,113,43,34,28,13,25,8,15,2,52,0,0.0,5.8552,-12.3901
225669,30883,2044,18,100,1,0,9,8,0,8,0,35,5,4,0,0,0,0,0,0,0,8,7,0,6,6,1,1,0,0,1,1,1,0,2,0,0.0,0.0,0.6373
227356,30918,2044,25,100,1,0,1,5,3,2,0,48,53,0,0,0,0,0,3,1,1,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,-1.08,0.0,0.6882
227751,30927,2044,15,100,1,0,1,22,9,11,0,173,34,30,2,2,0,0,13,4,2,12,12,2,9,9,3,2,3,1,0,0,0,0,0,0,0.54,0.0,0.4131
229447,30950,2044,24,100,1,0,7,15,0,14,0,88,10,10,1,0,0,0,0,0,1,14,14,0,13,13,0,0,1,1,2,0,7,0,3,0,0.0,1.1897,-0.0295
229452,30950,2044,24,100,1,0,8,36,0,36,0,110,18,12,0,0,0,0,0,0,0,36,33,0,19,19,6,6,8,6,7,4,6,1,11,0,0.0,-0.3521,1.2868
229462,30950,2044,24,100,1,0,9,3,1,2,0,10,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0.0,0.5079,0.0038
229667,30955,2044,26,100,1,0,1,15,10,5,0,123,29,11,0,0,0,0,21,5,2,11,10,0,9,8,1,1,3,3,0,0,0,0,0,0,0.405,0.0,0.8028
230815,30973,2044,28,100,1,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0193
230818,30973,2044,28,100,1,0,4,41,24,16,0,54,6,6,1,9,0,0,0,0,2,20,21,1,22,18,2,2,4,1,2,0,2,0,1,0,0.0,0.0,-1.4953
231220,30977,2044,23,100,1,0,3,571,33,537,0,602,68,68,1,27,0,0,0,0,2,92,96,1,92,90,19,18,13,5,3,1,5,0,3,0,0.0,0.0,-0.2801
231635,30987,2044,35,100,1,0,7,256,5,247,0,1279,144,144,4,0,0,0,0,0,0,242,237,0,191,191,39,35,23,6,39,8,74,7,62,0,0.0,-3.9688,0.5777
231639,30987,2044,35,100,1,0,8,12,0,12,0,45,10,4,0,0,0,0,0,0,0,12,14,0,6,6,2,2,2,2,2,2,4,0,5,0,0.0,0.7067,-0.3967
231998,30990,2044,1632,100,1,0,1,20,13,6,0,90,85,0,1,2,0,0,18,2,0,13,13,1,8,6,5,5,3,3,0,0,0,0,0,0,0.135,0.0,-0.8014
