id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
379151,34141,2044,30,0,100,1,2,0,168,60,44,196,0,83,43,15,3,10,43,38,0,0,24,0,5,0,3,1,0,0.0,0,0.0,0.0
379148,34141,2044,30,0,100,1,3,0,429,133,115,508,0,148,108,21,6,27,84,88,0,0,67,3,11,1,4,7,0,0.0,0,0.0,0.0
382114,34236,2044,24,0,100,1,1,0,200,51,42,228,891,66,51,10,1,4,22,22,1,1,24,0,2,2,2,0,0,0.3062,0,0.8683,0.2761
382119,34236,2044,24,0,100,1,2,0,76,22,18,88,0,38,23,2,0,2,9,12,0,0,10,0,1,1,1,0,0,0.0,0,0.0,0.0
382121,34236,2044,24,0,100,1,3,0,124,29,24,140,0,50,28,8,1,2,13,10,0,0,14,0,1,1,1,0,0,0.0,0,0.0,0.0
383137,34265,2044,35,0,100,1,1,0,90,18,15,100,363,38,23,2,0,2,7,3,0,0,9,0,3,1,0,0,0,-0.0788,0,-0.8214,-0.5499
383145,34265,2044,35,0,100,1,2,0,23,5,1,26,0,19,5,0,0,0,2,1,0,0,3,0,1,0,0,0,0,0.0,0,0.0,0.0
383141,34265,2044,35,0,100,1,3,0,67,13,14,74,0,27,18,2,0,2,5,2,0,0,6,0,2,1,0,0,0,0.0,0,0.0,0.0
384469,34311,2044,17,0,100,1,1,0,242,62,50,264,952,66,65,11,0,5,21,23,0,0,19,0,10,0,0,3,0,-0.9084,0,-0.1518,-0.461
384471,34311,2044,17,0,100,1,2,0,71,17,17,77,0,31,20,3,0,3,5,12,0,0,4,0,3,0,0,2,0,0.0,0,0.0,0.0
384470,34311,2044,17,0,100,1,3,0,171,45,33,187,0,62,45,8,0,2,16,11,0,0,15,0,7,0,0,1,0,0.0,0,0.0,0.0
385188,34338,2044,19,0,100,1,1,0,389,86,105,431,1598,110,109,15,1,10,35,35,0,0,30,0,9,1,4,7,0,-1.3248,0,-1.793,0.7687
385190,34338,2044,19,0,100,1,2,0,111,21,36,124,0,61,32,4,0,2,7,8,0,0,9,0,1,0,3,1,0,0.0,0,0.0,0.0
385192,34338,2044,19,0,100,1,3,0,278,65,69,307,0,102,77,11,1,8,28,27,0,0,21,0,8,1,1,6,0,0.0,0,0.0,0.0
385258,34346,2044,19,0,100,1,1,0,57,11,15,60,201,15,15,3,0,1,2,3,0,0,2,0,1,0,0,1,0,-0.2211,0,0.0444,-0.3341
385259,34346,2044,19,0,100,1,2,0,9,1,3,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
385260,34346,2044,19,0,100,1,3,0,48,10,12,51,0,13,12,3,0,1,2,3,0,0,2,0,1,0,0,1,0,0.0,0,0.0,0.0
385322,34358,2044,26,0,100,1,1,0,15,2,4,16,67,8,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,-0.1479,0,0.0519,-0.177
385328,34358,2044,26,0,100,1,2,0,9,1,3,10,0,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
385325,34358,2044,26,0,100,1,3,0,6,1,1,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
388129,34430,2044,35,0,100,1,1,0,354,72,145,385,1510,99,90,15,0,16,38,44,0,0,26,0,7,0,1,4,0,-1.2307,0,-1.8139,-0.1265
388134,34430,2044,35,0,100,1,2,0,73,20,31,77,0,44,14,7,0,2,9,8,0,0,4,0,1,0,0,0,0,0.0,0,0.0,0.0
388139,34430,2044,35,0,100,1,3,0,281,52,114,308,0,96,76,8,0,14,29,36,0,0,22,0,6,0,1,4,0,0.0,0,0.0,0.0
388248,34434,2044,24,0,100,1,1,0,359,52,134,385,1426,123,121,6,0,3,27,24,0,2,19,0,5,5,2,0,0,-3.6412,0,2.1141,-2.401
388252,34434,2044,24,0,100,1,2,0,98,16,34,105,0,51,33,3,0,1,12,9,0,0,5,0,0,2,0,0,0,0.0,0,0.0,0.0
388250,34434,2044,24,0,100,1,3,0,261,36,100,280,0,103,88,3,0,2,15,15,0,0,14,0,5,3,2,0,0,0.0,0,0.0,0.0
388438,34442,2044,8,0,100,1,1,0,86,19,30,101,416,29,27,4,0,2,10,11,0,0,12,0,1,0,1,2,0,0.1387,0,-0.4545,0.3588
388441,34442,2044,8,0,100,1,2,0,50,13,14,59,0,24,22,2,0,1,5,6,0,0,8,0,1,0,0,1,0,0.0,0,0.0,0.0
388444,34442,2044,8,0,100,1,3,0,36,6,16,42,0,22,5,2,0,1,5,5,0,0,4,0,0,0,1,1,0,0.0,0,0.0,0.0
388977,34452,2044,26,0,100,1,1,0,549,147,159,617,2229,150,131,19,2,42,100,114,0,1,51,0,3,1,3,13,0,3.6272,0,2.3749,6.1325
388983,34452,2044,26,0,100,1,2,0,91,23,37,99,0,57,23,4,0,3,11,9,0,0,6,0,0,0,0,2,0,0.0,0,0.0,0.0
388980,34452,2044,26,0,100,1,3,0,458,124,122,518,0,147,108,15,2,39,89,105,0,0,45,0,3,1,3,11,0,0.0,0,0.0,0.0
209203,34499,2044,38,0,100,1,1,0,215,64,52,227,838,54,53,4,3,6,34,25,0,2,11,0,1,1,0,0,0,0.9915,0,0.1155,0.0191
209209,34499,2044,38,0,100,1,2,0,37,7,7,42,0,25,10,0,0,1,4,3,0,0,5,0,0,0,0,0,0,0.0,0,0.0,0.0
209206,34499,2044,38,0,100,1,3,0,178,57,45,185,0,54,43,4,3,5,30,22,0,0,6,0,1,1,0,0,0,0.0,0,0.0,0.0
