id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
367188,51876,2057,46,0,144,1,3,29,97,0,12,42,106,0,3,11,8,16,28,0,2,48,0,0,0,0,8,1,1,2,1,2,0,0,0,0,3,0,3,0,0,0,48,0,0,0,0,0,10.0,0.0,0.0,232.7,0,89,0,0,0.0,0.0
367191,51876,2057,46,0,144,1,21,7,24,0,2,8,26,0,1,0,0,8,6,96,1,7,0,0,0,6,1,1,0,0,0,0,0,0,0,1,1,7,0,0,6,0,7,0,0,1,0,0,5.0,1.0,0.8323,51.4,0,22,5,0,0.0,0.0
368068,51897,2057,32,0,144,1,1,66,263,0,71,59,300,12,27,36,33,53,80,1126,2,44,8,2,4,0,49,14,2,5,1,7,2,0,0,5,3,10,2,0,3,3,36,0,0,11,3,2,29.0,12.0,-1.7922,262.6,0,200,4,7,0.3696,-0.0359
368073,51897,2057,32,0,144,1,2,22,85,0,20,18,99,6,8,13,12,21,26,0,2,39,7,0,0,0,11,7,1,3,0,2,1,0,0,2,2,0,0,0,0,0,32,0,0,0,0,0,9.0,8.0,0.0,97.7,0,68,0,0,0.0,0.0
368070,51897,2057,32,0,144,1,3,44,178,0,51,41,201,6,19,23,21,32,54,0,0,43,8,0,0,0,38,7,1,2,1,5,1,0,0,3,1,0,2,0,0,0,35,0,0,0,0,0,20.0,4.0,0.0,164.9,0,132,0,0,0.0,0.0
372066,52121,2057,51,0,144,1,1,50,196,0,51,57,218,6,18,27,26,35,56,808,1,38,5,2,2,0,36,6,0,3,1,8,0,0,1,2,1,8,2,0,1,1,33,0,0,4,1,0,29.0,15.0,-0.7839,162.2,0,151,3,3,0.4381,0.2215
372060,52121,2057,51,0,144,1,2,18,70,0,16,22,81,1,10,5,5,16,17,0,2,35,5,0,0,0,12,0,0,1,1,3,0,0,1,2,0,0,0,0,0,0,30,0,0,0,0,0,4.0,4.0,0.0,53.7,0,56,0,0,0.0,0.0
372062,52121,2057,51,0,144,1,3,31,126,0,35,35,137,5,8,22,21,19,39,0,2,37,5,0,0,0,24,6,0,2,0,5,0,0,0,0,1,0,2,0,0,0,32,0,0,0,0,0,25.0,11.0,0.0,108.5,0,95,0,0,0.0,0.0
372064,52121,2057,51,0,144,1,21,2,8,0,0,6,8,0,0,0,0,0,2,40,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0961,5.4,0,8,0,0,0.0,0.0
372118,52123,2057,54,0,144,1,1,85,348,0,96,75,389,10,36,59,54,77,98,1506,2,22,4,6,8,0,62,15,0,5,1,18,0,0,0,3,0,1,4,0,0,0,18,0,0,5,2,0,4.0,1.0,-1.3015,372.6001,0,257,1,2,-0.9932,-1.4621
372120,52123,2057,54,0,144,1,2,34,128,0,30,26,146,6,15,25,23,25,47,0,0,21,4,0,0,0,18,4,0,3,0,8,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,2.0,1.0,0.0,147.3,0,102,0,0,0.0,0.0
372122,52123,2057,54,0,144,1,3,51,220,0,66,49,243,4,21,34,31,52,51,0,2,22,4,0,0,0,44,11,0,2,1,10,0,0,0,3,0,0,2,0,0,0,18,0,0,0,0,0,2.0,0.0,0.0,225.3,0,155,0,0,0.0,0.0
372462,52146,2057,38,0,144,1,1,27,100,0,23,21,114,0,9,16,14,21,35,415,0,16,0,2,0,0,11,8,0,2,0,4,0,0,0,0,3,5,1,0,0,0,16,0,0,4,1,0,13.0,3.0,0.3043,76.1,0,81,5,2,-0.1959,-0.2338
372463,52146,2057,38,0,144,1,2,10,39,0,10,7,47,0,7,9,9,7,16,0,1,16,0,0,0,0,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5.0,2.0,0.0,36.2,0,31,0,0,0.0,0.0
372464,52146,2057,38,0,144,1,3,16,61,0,13,14,67,0,2,7,5,14,19,0,2,16,0,0,0,0,7,4,0,1,0,2,0,0,0,0,3,0,1,0,0,0,16,0,0,0,0,0,8.0,1.0,0.0,39.9,0,50,0,0,0.0,0.0
375477,52275,2057,56,0,144,1,1,100,364,0,79,93,420,26,43,41,40,77,121,1579,2,18,18,4,8,0,52,14,4,3,0,13,1,0,0,2,6,0,8,7,0,0,0,0,0,12,1,0,0.0,0.0,0.6362,414.6,0,302,0,0,0.5354,1.7639
375479,52275,2057,56,0,144,1,2,38,140,0,31,33,160,8,15,11,11,34,45,0,2,18,18,0,0,0,18,7,3,1,0,6,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,150.3,0,116,0,0,0.0,0.0
375478,52275,2057,56,0,144,1,3,62,224,0,48,60,260,18,28,30,29,43,76,0,0,18,18,0,0,0,34,7,1,2,0,7,0,0,0,2,5,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,264.2999,0,186,0,0,0.0,0.0
375620,52281,2057,45,0,144,1,1,127,488,0,122,117,535,63,31,53,50,118,131,2037,0,26,26,6,8,0,81,27,2,5,2,12,0,0,0,1,9,0,11,3,0,0,0,0,0,4,4,0,0.0,0.0,0.545,536.0999,0,381,0,0,2.5479,2.4967
375624,52281,2057,45,0,144,1,2,31,109,0,18,29,123,33,8,12,9,29,34,0,2,25,25,0,0,0,9,7,1,2,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,127.7,0,95,0,0,0.0,0.0
375622,52281,2057,45,0,144,1,3,95,379,0,104,88,412,30,23,41,41,89,97,0,1,26,26,0,0,0,72,20,1,3,2,10,0,0,0,1,6,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,408.3999,0,286,0,0,0.0,0.0
375943,52288,2057,46,0,144,1,1,223,849,0,196,206,929,117,66,99,89,205,235,3351,1,33,33,14,9,0,124,43,2,4,4,25,1,0,3,10,8,0,12,19,0,0,0,3,1,36,4,0,0.0,0.0,1.5101,924.9002,0,670,0,0,3.7816,3.7988
375944,52288,2057,46,0,144,1,2,81,309,0,72,74,346,33,31,41,36,80,79,0,2,33,33,0,0,0,47,12,0,1,1,12,0,0,2,3,5,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,365.6001,0,245,0,0,0.0,0.0
375945,52288,2057,46,0,144,1,3,141,540,0,124,132,583,84,35,58,53,125,156,0,2,33,33,0,0,0,77,31,2,3,3,13,1,0,1,7,3,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,559.3,0,425,0,0,0.0,0.0
375946,52288,2057,46,0,144,1,21,22,92,0,28,24,102,10,9,18,18,19,21,399,1,4,4,1,2,0,21,5,0,0,0,2,0,0,0,3,1,0,2,1,0,0,0,0,0,3,1,0,0.0,0.0,-0.7591,111.7,0,67,0,0,0.0,0.0
