id,player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr
241616,48378,2057,57,144,1,0,5,13,10,2,0,51,6,6,1,0,0,0,0,0,0,11,11,1,6,6,3,3,4,2,3,1,0,0,0,0,0.0,0.0,-0.3097
241621,48378,2057,57,144,1,0,6,5,2,3,0,8,1,1,0,1,0,0,0,0,2,2,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0.0,0.0,0.01
242440,48402,2057,51,144,1,0,3,485,22,456,0,533,60,60,7,36,0,0,0,0,1,82,90,7,87,80,19,14,11,4,3,1,6,0,0,0,0.0,0.0,-6.3775
242565,48406,2057,33,144,1,0,1,2,2,0,0,11,9,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.27,0.0,0.4162
243037,48418,2057,48,144,1,0,7,3,0,3,0,10,1,1,0,0,0,0,0,0,0,3,3,0,1,1,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.535
243040,48418,2057,48,144,1,0,8,240,8,230,0,730,84,83,2,1,0,0,0,0,1,230,217,0,137,137,50,50,29,22,31,19,21,2,67,0,0.0,-1.749,7.8737
244809,48464,2057,33,144,1,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
245154,48476,2057,31,144,1,0,3,11,0,11,0,12,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0491
245156,48476,2057,31,144,1,0,7,35,2,32,0,172,23,20,1,0,0,0,0,0,0,32,31,1,25,24,5,4,4,2,6,1,7,1,8,0,0.0,-0.012,0.0561
245157,48476,2057,31,144,1,0,8,258,11,246,0,754,101,83,1,0,0,0,0,0,2,247,243,1,142,141,48,48,53,37,31,13,32,7,63,0,0.0,-0.129,2.1138
245159,48476,2057,31,144,1,0,9,5,0,5,0,11,2,1,0,0,0,0,0,0,1,5,5,0,3,2,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.1799
246657,48513,2057,49,144,1,0,1,4,2,2,0,22,10,4,0,0,0,0,2,1,0,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.405,0.0,0.3758
246746,48515,2057,45,144,1,0,5,53,38,14,0,186,22,21,1,8,0,0,0,0,2,42,42,1,34,33,11,11,5,3,3,2,3,2,0,0,0.0,0.0,1.3353
247393,48527,2057,38,144,1,0,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
247396,48527,2057,38,144,1,0,7,9,0,9,0,25,9,1,0,0,0,0,0,0,1,9,9,0,8,8,1,1,0,0,2,0,0,0,1,0,0.0,-0.0687,0.032
248053,48540,2057,51,144,1,0,2,607,29,574,264,661,81,76,4,2,0,6,50,9,0,8,8,0,9,9,4,4,4,4,0,0,0,0,0,0,-2.025,0.0,-0.0143
248054,48540,2057,51,144,1,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
248736,48560,2057,51,144,1,0,6,10,6,3,0,9,1,1,1,0,0,0,0,0,0,8,8,1,8,7,0,0,3,1,1,0,1,0,0,0,0.0,0.0,-0.6189
248737,48560,2057,51,144,1,0,7,1,0,1,0,6,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.1748
248741,48560,2057,51,144,1,0,8,13,0,12,0,74,9,8,1,0,0,0,0,0,0,12,12,0,8,8,3,3,1,1,1,0,3,0,7,0,0.0,-0.0672,-0.1614
248744,48560,2057,51,144,1,0,9,12,0,12,0,54,21,2,0,0,0,0,0,0,2,12,12,0,6,6,3,3,1,1,3,1,3,1,4,0,0.0,-0.2667,0.7963
248780,48561,2057,33,144,1,0,3,139,5,131,0,144,17,17,3,19,0,0,0,0,0,18,17,3,23,21,2,1,1,1,1,1,0,0,2,0,0.0,0.0,-0.6504
248782,48561,2057,33,144,1,0,5,206,142,57,0,794,102,88,7,14,0,0,0,0,2,166,166,7,136,131,51,44,11,5,18,8,18,3,1,0,0.0,0.0,-0.5845
248799,48563,2057,44,144,1,0,1,3,2,1,0,39,29,0,0,0,0,0,2,1,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.675,0.0,0.4788
249856,48588,2057,36,144,1,0,3,259,11,247,0,303,35,35,1,18,0,0,0,0,2,38,42,1,50,48,6,4,4,2,5,0,3,1,1,0,0.0,0.0,-1.8684
250290,48600,2057,41,144,1,0,1,7,5,1,0,18,15,5,1,1,0,0,2,1,1,4,3,0,3,3,0,0,1,1,0,0,0,0,0,0,0.675,0.0,0.6963
250380,48602,2057,40,144,1,0,2,1047,73,966,503,1016,116,115,8,1,0,4,117,30,1,19,17,2,22,22,10,10,14,13,0,0,0,0,0,0,2.7,0.0,2.832
250383,48602,2057,40,144,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
250611,48607,2057,44,144,1,0,5,3,2,0,0,10,7,0,1,1,0,0,0,0,0,3,3,1,2,1,1,1,0,0,1,0,0,0,0,0,0.0,0.0,-0.6112
250616,48607,2057,44,144,1,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
250619,48607,2057,44,144,1,0,7,22,0,22,0,113,14,13,0,0,0,0,0,0,0,22,21,0,19,19,2,2,2,1,3,0,5,0,6,0,0.0,-0.2587,0.4139
250624,48607,2057,44,144,1,0,8,6,0,6,0,19,2,2,0,0,0,0,0,0,0,6,6,0,4,4,2,2,0,0,0,0,1,0,4,0,0.0,0.3528,-0.0067
250996,48611,2057,33,144,1,0,5,1,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0183
250999,48611,2057,33,144,1,0,7,3,0,2,0,17,3,2,1,0,0,0,0,0,2,2,2,0,1,1,1,1,1,0,0,0,1,0,1,0,0.0,0.0,-0.1342
251014,48611,2057,43,144,1,0,9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
251015,48611,2057,33,144,1,0,9,45,3,40,0,207,27,22,2,0,0,0,0,0,2,39,45,0,33,32,10,8,2,0,4,0,10,0,16,0,0.0,0.4257,-3.3983
251749,48627,2057,55,144,1,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
251754,48627,2057,55,144,1,0,6,4,1,3,0,7,1,0,0,1,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.0049
252812,48645,2057,41,144,1,0,1,4,2,2,0,62,64,0,0,0,0,0,1,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1.08,0.0,0.2546
252986,48650,2057,50,144,1,0,8,369,20,349,0,1143,132,132,0,0,0,0,0,0,2,349,323,0,213,213,65,65,44,32,48,31,50,8,86,0,0.0,4.5692,14.7324
252987,48650,2057,50,144,1,0,9,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
254124,48687,2057,53,144,1,0,1,3,2,1,0,13,6,0,0,1,0,0,1,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.405,0.0,-0.0149
254389,48693,2057,32,144,1,0,3,624,40,579,0,680,84,81,5,57,0,0,0,0,0,121,121,5,141,136,19,13,7,6,9,5,9,0,1,0,0.0,0.0,-0.3173
254390,48693,2057,32,144,1,0,4,2,0,2,0,10,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0204
254391,48693,2057,32,144,1,0,5,100,66,25,0,325,44,34,9,4,0,0,0,0,2,84,84,8,64,61,19,15,7,5,8,3,5,1,0,0,0.0,0.0,-1.7689
254392,48693,2057,32,144,1,0,6,77,48,27,0,156,20,18,2,9,0,0,0,0,2,53,55,2,49,46,4,2,11,5,6,0,9,2,2,0,0.0,0.0,-1.3743
254393,48693,2057,32,144,1,0,7,2,0,2,0,4,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.2356,0.0277
255133,48708,2057,51,144,1,0,1,18,10,8,0,106,49,10,0,0,0,0,3,0,1,12,12,0,12,10,1,1,2,1,0,0,0,0,0,0,-0.81,0.0,-0.0654
256303,48722,2057,44,144,1,0,1,26,17,9,0,182,32,32,0,0,0,0,22,8,2,16,15,0,14,13,2,1,2,2,0,0,0,0,0,0,-0.135,0.0,1.9994
256432,48724,2057,49,144,1,0,3,13,0,13,0,14,3,1,0,1,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0865
256435,48724,2057,49,144,1,0,7,142,5,136,0,549,66,61,1,1,0,0,0,0,0,131,128,0,108,107,15,15,14,6,17,6,22,2,33,0,0.0,-0.3188,3.9183
256450,48724,2057,49,144,1,0,8,31,0,31,0,106,15,15,0,0,0,0,0,0,0,31,36,0,18,18,7,5,5,4,7,4,6,0,10,0,0.0,1.2233,-2.2589
256463,48724,2057,49,144,1,0,9,70,3,65,0,364,46,43,2,0,0,0,0,0,2,63,61,2,48,45,14,13,5,4,9,2,12,1,23,0,0.0,0.4744,0.2687
257431,48736,2057,53,144,1,0,3,85,6,79,0,92,14,10,0,12,0,0,0,0,0,14,15,0,17,16,2,2,3,1,0,0,1,0,0,0,0.0,0.0,-0.4538
257434,48736,2057,53,144,1,0,9,62,3,57,0,307,45,33,2,0,0,0,0,0,0,56,62,0,49,48,11,7,3,1,8,0,10,1,16,0,0.0,0.3027,-3.7068
257489,48737,2057,58,144,1,0,1,7,3,2,0,45,20,0,2,1,0,0,0,0,0,3,3,2,3,2,2,0,1,1,0,0,0,0,0,0,0.27,0.0,-0.9898
259256,48761,2057,49,144,1,0,7,8,0,7,0,13,3,1,1,0,0,0,0,0,1,6,6,0,6,6,1,1,0,0,1,0,1,0,1,0,0.0,0.0027,0.0478
259267,48761,2057,49,144,1,0,8,142,3,138,0,472,56,55,1,0,0,0,0,0,1,138,142,0,88,88,24,21,29,17,16,8,22,4,31,0,0.0,-0.2309,-2.697
259281,48761,2057,49,144,1,0,9,3,0,3,0,29,6,1,0,0,0,0,0,0,0,3,4,0,3,3,1,0,1,0,1,0,1,0,3,0,0.0,-0.1009,-0.941
259444,48762,2057,34,144,1,0,6,4,0,3,0,9,1,1,1,1,0,0,0,0,0,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.3633
259446,48762,2057,34,144,1,0,7,10,0,10,0,42,6,5,0,0,0,0,0,0,0,10,9,0,8,8,1,1,0,0,0,0,4,1,3,0,0.0,-0.3052,0.811
259454,48762,2057,34,144,1,0,9,17,2,15,0,76,12,8,0,0,0,0,0,0,1,15,14,0,10,10,3,3,2,1,3,1,5,0,4,0,0.0,1.1865,0.5851
259505,48764,2057,56,144,1,0,1,5,4,1,0,69,36,0,0,0,0,0,12,2,1,4,4,0,4,3,0,0,1,1,0,0,0,0,0,0,-0.675,0.0,-0.389
259672,48770,2057,47,144,1,0,7,124,3,118,0,687,79,79,3,0,0,0,0,0,2,117,115,1,92,92,21,20,7,3,8,3,25,0,37,0,0.0,-0.7061,2.3337
259677,48770,2057,47,144,1,0,8,35,0,35,0,110,18,12,0,0,0,0,0,0,2,35,38,0,25,24,5,5,4,3,9,2,13,1,8,0,0.0,0.9358,-2.4523
259681,48770,2057,47,144,1,0,9,130,2,128,0,492,59,55,0,1,0,0,0,0,2,127,122,0,94,94,21,21,12,8,19,3,22,2,37,0,0.0,-0.8471,4.0922
260234,48771,2057,31,144,1,0,7,93,4,87,0,375,61,39,2,0,0,0,0,0,2,85,84,0,62,62,17,15,12,6,14,4,16,0,25,0,0.0,-0.111,1.5945
260243,48771,2057,31,144,1,0,8,129,7,122,0,383,57,44,0,0,0,0,0,0,1,122,116,0,70,70,27,27,19,14,17,7,17,4,41,0,0.0,0.0908,3.2489
260246,48771,2057,31,144,1,0,9,32,0,31,0,108,20,11,1,0,0,0,0,0,2,31,31,1,24,23,7,6,3,2,1,0,8,0,12,0,0.0,0.0372,-0.6492
260511,48772,2057,36,144,1,0,7,3,0,3,0,15,6,0,0,0,0,0,0,0,0,3,3,0,2,2,1,1,0,0,0,0,0,0,2,0,0.0,0.0332,0.0907
260515,48772,2057,36,144,1,0,8,2,0,2,0,16,5,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,1,0,1,0,0,0,1,0,0.0,0.0,-0.3968
260519,48772,2057,36,144,1,0,9,243,5,236,0,1180,139,139,2,0,0,0,0,0,2,229,223,0,179,178,39,37,23,12,41,5,34,4,60,0,0.0,-0.6222,3.8176
260683,48774,2057,51,144,1,0,7,5,0,5,0,15,7,0,0,0,0,0,0,0,0,5,5,0,4,4,1,1,0,0,0,0,1,0,1,0,0.0,-0.0564,0.0959
260685,48774,2057,51,144,1,0,8,389,16,372,0,1231,142,141,1,0,0,0,0,0,0,372,370,0,234,233,72,66,53,45,53,24,40,4,87,0,0.0,-0.9185,2.0139
260688,48774,2057,51,144,1,0,9,15,0,15,0,33,5,3,0,0,0,0,0,0,0,14,14,0,13,13,2,2,0,0,0,0,2,0,2,0,0.0,0.5128,0.1644
262838,48792,2057,41,144,1,0,2,339,6,333,130,345,40,36,0,3,0,1,29,1,0,4,5,0,10,10,6,6,2,0,1,1,0,0,0,0,0.0,0.0,-1.2211
262843,48792,2057,41,144,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
263074,48793,2057,53,144,1,0,7,226,1,224,0,1155,134,132,1,0,0,0,0,0,2,221,210,0,153,152,48,42,24,18,28,9,47,3,53,0,0.0,-3.2066,9.9542
263078,48793,2057,53,144,1,0,8,6,0,6,0,25,6,2,0,0,0,0,0,0,0,6,7,0,4,3,3,3,0,0,1,0,1,0,4,0,0.0,0.0634,-0.8755
263081,48793,2057,53,144,1,0,9,1,0,1,0,2,3,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0087
264857,48815,2057,46,144,1,0,7,18,0,18,0,125,15,15,0,0,0,0,0,0,0,18,18,0,12,12,6,5,5,1,3,0,4,0,7,0,0.0,-0.5857,-0.7014
264883,48815,2057,46,144,1,0,8,7,0,7,0,17,4,1,0,0,0,0,0,0,0,7,7,0,5,5,1,1,1,1,0,0,0,0,2,0,0.0,0.0,0.1477
264905,48815,2057,46,144,1,0,9,6,0,6,0,20,2,1,0,0,0,0,0,0,2,6,6,0,4,4,2,2,1,0,0,0,0,0,1,0,0.0,-0.0103,-0.0538
266146,48826,2057,46,144,1,0,1,17,8,6,0,183,31,31,3,1,0,0,17,4,0,9,8,3,8,6,3,1,1,0,0,0,0,0,0,0,1.08,0.0,-1.0704
269106,48874,2057,52,144,1,0,9,113,5,108,0,492,58,58,0,0,0,0,0,0,0,106,115,0,96,90,14,10,7,5,13,2,14,1,21,0,0.0,0.2878,-5.1227
269530,48884,2057,56,144,1,0,1,21,14,7,0,178,31,31,0,2,0,0,17,8,2,14,11,0,10,9,2,2,4,3,0,0,0,0,0,0,0.135,0.0,3.0954
269714,48890,2057,32,144,1,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0357
270264,48907,2057,57,144,1,0,6,678,436,228,0,1288,144,144,14,85,0,0,0,0,2,472,443,14,439,419,36,25,63,36,61,21,76,21,18,0,0.0,0.0,13.1971
270433,48910,2057,40,144,1,0,7,14,0,14,0,80,11,8,0,0,0,0,0,0,1,14,14,0,13,12,0,0,1,1,1,0,3,1,3,0,0.0,-0.22,0.2189
270436,48910,2057,40,144,1,0,8,60,4,55,0,157,18,18,1,0,0,0,0,0,1,55,58,0,31,31,18,17,5,1,13,5,6,1,17,0,0.0,0.3002,-2.258
270438,48910,2057,40,144,1,0,9,24,1,22,0,143,22,14,1,0,0,0,0,0,0,22,22,0,19,19,3,3,1,0,2,0,5,0,4,0,0.0,0.1753,-0.1535
271484,48930,2057,48,144,1,0,1,9,8,1,0,74,47,2,0,0,0,0,9,0,2,8,8,0,5,5,0,0,3,3,0,0,0,0,0,0,-1.215,0.0,-0.5978
271651,48936,2057,41,144,1,0,1,7,2,5,0,71,58,1,0,0,0,0,4,1,2,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1.08,0.0,0.3357
272376,48956,2057,59,144,1,0,1,16,8,7,0,127,61,6,1,0,0,0,10,4,1,9,9,1,6,5,1,0,3,3,0,0,0,0,0,0,-0.135,0.0,0.6994
272433,48960,2057,59,144,1,0,1,11,6,5,0,89,57,0,0,1,0,0,3,0,0,5,5,0,3,3,0,0,2,2,0,0,0,0,0,0,0.675,0.0,0.239
272844,48968,2057,60,144,1,0,1,1,1,0,0,26,25,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3469
273194,48978,2057,58,144,1,0,8,3,0,3,0,16,2,1,0,0,0,0,0,0,1,3,4,0,3,3,2,0,0,0,2,0,0,0,3,0,0.0,0.6997,-1.3648
273196,48978,2057,58,144,1,0,9,235,12,218,0,1017,118,117,5,0,0,0,0,0,1,218,217,3,172,167,44,37,18,8,30,5,40,1,76,0,0.0,1.8456,-3.0108
274282,48995,2057,32,144,1,0,3,186,15,171,0,208,27,23,0,14,0,0,0,0,0,37,37,0,44,41,5,5,4,3,2,0,2,0,1,0,0.0,0.0,0.084
274285,48995,2057,32,144,1,0,5,256,189,58,0,941,111,109,9,14,0,0,0,0,0,216,209,8,175,165,50,44,16,14,14,7,18,7,1,0,0.0,0.0,4.3643
274489,49004,2057,31,144,1,0,1,10,7,3,0,79,38,4,0,0,0,0,8,0,1,8,7,0,7,6,1,1,2,1,0,0,0,0,0,0,-0.135,0.0,-0.6734
274572,49005,2057,48,144,1,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
274582,49005,2057,48,144,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
274588,49005,2057,48,144,1,0,8,33,2,30,0,97,11,11,1,1,0,0,0,0,0,30,30,0,20,20,6,6,2,1,6,3,3,0,4,0,0.0,0.6627,-0.0623
274955,49014,2057,53,144,1,0,2,1193,63,1125,434,1083,125,124,5,5,0,11,115,22,1,16,14,1,21,21,10,9,10,9,0,0,0,0,0,0,-1.89,0.0,-1.0717
274959,49014,2057,53,144,1,0,5,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0183
275036,49019,2057,50,144,1,0,2,1032,53,978,336,1002,113,113,1,2,0,9,83,18,1,13,13,0,24,24,9,9,3,2,0,0,0,0,0,0,-4.725,0.0,0.1815
275150,49023,2057,35,144,1,0,2,334,21,312,126,322,38,36,1,0,0,2,24,5,1,5,7,0,10,8,5,5,4,3,0,0,1,0,0,0,-3.51,0.0,-0.6964
275948,49038,2057,44,144,1,0,3,42,2,39,0,43,5,5,1,3,0,0,0,0,0,9,9,1,8,8,1,0,0,0,1,1,1,0,0,0,0.0,0.0,-0.2041
275956,49038,2057,44,144,1,0,7,26,1,24,0,130,16,15,1,0,0,0,0,0,2,24,26,0,18,17,6,5,2,2,1,0,2,0,8,0,0.0,0.4041,-0.5883
275962,49038,2057,44,144,1,0,9,90,5,85,0,462,53,53,0,0,0,0,0,0,2,82,92,0,73,70,15,11,14,2,11,2,17,0,26,0,0.0,0.2219,-7.2706
276014,49041,2057,43,144,1,0,5,50,34,14,0,141,19,14,2,5,0,0,0,0,0,39,40,2,31,29,9,8,7,6,3,2,0,0,0,0,0.0,0.0,0.1024
276017,49041,2057,43,144,1,0,6,58,37,20,0,120,19,12,1,13,0,0,0,0,2,38,41,1,33,32,4,1,9,4,5,1,13,3,0,0,0.0,0.0,-1.1183
276198,49043,2057,51,144,1,0,1,2,0,2,0,70,40,17,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.54,0.0,-0.1834
276348,49052,2057,53,144,1,0,1,4,3,1,0,41,32,0,0,2,0,0,2,0,2,3,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0.135,0.0,0.0626
276488,49053,2057,52,144,1,0,4,102,51,48,0,232,40,28,3,12,0,0,0,0,2,57,58,3,60,53,7,5,6,3,7,1,7,1,4,0,0.0,0.0,-1.7173
276492,49053,2057,52,144,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0319
276496,49053,2057,52,144,1,0,7,185,0,182,0,1039,122,121,3,0,0,0,0,0,0,180,188,2,138,130,40,35,17,10,32,6,27,1,54,0,0.0,5.0113,-3.8087
276500,49053,2057,52,144,1,0,8,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.6411,0.0
276935,49060,2057,50,144,1,0,1,5,2,3,0,63,56,0,0,0,0,0,3,1,1,2,2,0,1,1,2,2,0,0,0,0,0,0,0,0,-0.405,0.0,0.5416
277037,49065,2057,32,144,1,0,1,12,9,1,0,138,33,16,2,0,0,0,8,6,1,10,12,1,11,9,0,0,1,0,0,0,1,0,0,0,-0.135,0.0,1.1989
277836,49082,2057,53,144,1,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.0
278224,49088,2057,50,144,1,0,1,3,2,1,0,44,26,0,0,0,0,0,2,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.54,0.0,-0.0071
278935,49105,2057,51,144,1,0,2,633,44,588,315,694,93,76,1,1,0,5,49,13,0,18,15,0,20,20,4,4,6,6,1,1,0,0,0,0,9.45,0.0,2.871
278939,49105,2057,51,144,1,0,8,3,0,2,0,4,1,0,1,0,0,0,0,0,2,2,2,0,0,0,2,1,0,0,0,0,2,1,0,0,0.0,0.0066,-0.0873
279030,49107,2057,33,144,1,0,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.0135
279041,49107,2057,33,144,1,0,7,10,0,10,0,36,9,3,0,0,0,0,0,0,0,10,10,0,6,6,2,2,2,1,1,0,2,1,3,0,0.0,-0.249,0.4483
279049,49107,2057,33,144,1,0,8,284,17,267,0,959,112,110,0,0,0,0,0,0,2,266,283,0,174,171,69,56,42,26,26,12,26,2,85,0,0.0,-0.5425,-12.0591
279054,49107,2057,33,144,1,0,9,5,0,5,0,17,2,2,0,0,0,0,0,0,0,5,5,0,3,3,2,2,1,0,1,0,0,0,0,0,0.0,-0.0902,-0.1392
279198,49110,2057,52,144,1,0,8,396,13,380,0,1272,150,146,3,0,0,0,0,0,1,381,365,2,235,233,89,87,36,23,58,28,47,9,92,0,0.0,0.7966,6.1317
279202,49110,2057,52,144,1,0,9,1,0,1,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,-0.0553,0.4642
279384,49117,2057,36,144,1,0,1,2,1,0,0,13,8,0,1,0,0,0,4,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.27,0.0,-0.1383
279606,49124,2057,56,144,1,0,1,19,10,9,0,158,31,31,0,0,0,0,14,2,2,13,12,0,12,12,0,0,2,2,0,0,0,0,0,0,-1.485,0.0,0.3773
279608,49124,2057,56,144,1,0,2,9,0,9,0,6,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.405,0.0,-0.0471
279610,49124,2057,56,144,1,0,3,5,0,5,0,4,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.1608
280084,49137,2057,42,144,1,0,1,4,2,2,0,70,54,0,0,0,0,0,3,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.9325
280354,49144,2057,44,144,1,0,1,14,7,6,0,157,30,28,1,2,0,0,25,3,1,7,7,1,4,4,1,1,2,2,1,0,0,0,0,0,0.81,0.0,-1.2302
280405,49145,2057,54,144,1,0,3,4,0,4,0,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2813
280408,49145,2057,54,144,1,0,8,376,23,350,0,1153,132,132,3,1,0,0,0,0,2,350,337,0,212,211,77,74,40,32,53,27,43,6,118,0,0.0,1.3559,7.3135
280412,49145,2057,54,144,1,0,9,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,-0.0258
280552,49148,2057,41,144,1,0,8,281,10,267,0,748,94,83,4,0,0,0,0,0,0,268,254,1,164,163,53,53,30,26,29,20,15,5,68,0,0.0,1.8074,11.0427
280556,49148,2057,41,144,1,0,9,18,0,18,0,68,8,8,0,0,0,0,0,0,0,18,17,0,10,10,5,5,2,2,5,0,5,1,3,0,0.0,1.0501,0.8988
282764,49209,2057,53,144,1,0,2,384,19,365,137,353,47,38,0,1,0,2,27,3,1,8,7,0,7,7,5,5,5,5,0,0,0,0,0,0,2.16,0.0,0.3511
283189,49217,2057,37,144,1,0,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
283191,49217,2057,37,144,1,0,7,117,2,111,0,586,68,67,4,0,0,0,0,0,2,105,102,1,83,81,16,14,10,6,20,6,24,4,25,0,0.0,-0.0978,3.4001
283193,49217,2057,37,144,1,0,9,35,3,31,0,161,26,16,1,0,0,0,0,0,2,31,30,0,26,25,2,2,3,3,4,0,7,1,9,0,0.0,-0.0635,0.7133
283298,49219,2057,54,144,1,0,5,341,231,92,0,1277,145,144,18,17,0,0,0,0,1,281,273,17,234,222,46,40,30,23,21,7,35,12,2,0,0.0,0.0,1.9888
283301,49219,2057,54,144,1,0,6,3,1,2,0,10,2,1,0,1,0,0,0,0,0,2,2,0,3,3,0,0,0,0,2,0,0,0,0,0,0.0,0.0,-0.1005
283390,49223,2057,42,144,1,0,1,5,2,2,0,55,55,0,1,0,0,0,4,1,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.27,0.0,0.2096
283714,49224,2057,49,144,1,0,3,22,0,22,0,25,4,4,0,2,0,0,0,0,1,5,5,0,7,7,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1689
283734,49224,2057,49,144,1,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.035
283739,49224,2057,49,144,1,0,8,41,3,38,0,140,28,11,0,0,0,0,0,0,1,38,35,0,19,19,9,9,8,5,4,1,6,4,13,0,0.0,0.2648,1.8641
