id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
189640,44385,2057,42,0,144,1,2,0,133,36,36,159,0,72,37,8,0,7,22,25,0,0,25,0,5,0,0,1,0,0.0,0,0.0,0.0
189645,44385,2057,42,0,144,1,3,0,249,64,78,281,0,100,62,8,0,14,39,42,0,0,27,1,10,0,3,2,0,0.0,0,0.0,0.0
194115,44460,2057,38,0,144,1,1,0,466,92,111,535,2165,133,132,18,0,12,41,53,2,0,61,0,15,0,8,0,0,-1.9864,0,-0.0515,-0.4055
194119,44460,2057,38,0,144,1,2,0,124,23,29,141,0,66,32,5,0,5,11,16,0,0,17,0,4,0,0,0,0,0.0,0,0.0,0.0
194117,44460,2057,38,0,144,1,3,0,342,69,82,394,0,124,100,13,0,7,30,37,0,0,44,0,11,0,8,0,0,0.0,0,0.0,0.0
194681,44465,2057,32,0,144,1,1,0,228,53,32,248,820,69,63,10,1,3,25,29,0,0,17,0,10,0,3,0,0,-0.7746,0,-1.1122,-0.0414
194685,44465,2057,32,0,144,1,2,0,52,16,9,53,0,30,12,3,1,0,7,6,0,0,1,0,3,0,0,0,0,0.0,0,0.0,0.0
194683,44465,2057,32,0,144,1,3,0,176,37,23,195,0,62,51,7,0,3,18,23,0,0,16,0,7,0,3,0,0,0.0,0,0.0,0.0
199700,44618,2057,45,0,144,1,1,0,504,112,124,560,2008,149,149,27,1,10,54,48,1,0,36,0,10,4,1,15,0,-0.9192,0,0.3547,2.813
199703,44618,2057,45,0,144,1,2,0,131,31,31,143,0,76,35,5,1,3,12,11,0,0,10,0,1,1,0,1,0,0.0,0,0.0,0.0
199707,44618,2057,45,0,144,1,3,0,373,81,93,417,0,138,114,22,0,7,42,37,0,0,26,0,9,3,1,14,0,0.0,0,0.0,0.0
200448,44648,2057,48,0,144,1,1,0,536,132,158,584,2080,147,134,21,0,34,71,94,1,0,39,6,18,0,3,6,0,1.2438,0,-1.4858,1.0976
200455,44648,2057,48,0,144,1,2,0,64,15,21,65,0,42,10,2,0,4,9,8,0,0,0,0,1,0,0,1,0,0.0,0,0.0,0.0
200450,44648,2057,48,0,144,1,3,0,472,117,137,519,0,143,124,19,0,30,62,86,0,0,39,6,17,0,3,5,0,0.0,0,0.0,0.0
201816,44681,2057,39,0,144,1,1,0,548,126,104,606,2192,148,143,37,5,4,58,60,19,3,42,0,12,7,7,2,0,-1.7417,0,1.0554,0.7925
201822,44681,2057,39,0,144,1,2,0,153,32,38,168,0,80,36,9,2,0,17,14,0,0,11,0,4,2,0,2,0,0.0,0,0.0,0.0
201819,44681,2057,39,0,144,1,3,0,395,94,66,438,0,135,106,28,3,4,41,46,0,0,31,0,8,5,7,0,0,0.0,0,0.0,0.0
202526,44694,2057,49,0,144,1,1,0,135,30,35,141,475,75,32,5,0,2,11,11,2,4,4,0,2,0,0,2,0,-0.8774,0,-2.0551,-0.2158
202534,44694,2057,49,0,144,1,2,0,45,11,10,49,0,20,14,1,0,1,5,4,0,0,3,0,1,0,0,1,0,0.0,0,0.0,0.0
202531,44694,2057,49,0,144,1,3,0,90,19,25,92,0,41,18,4,0,1,6,7,0,0,1,0,1,0,0,1,0,0.0,0,0.0,0.0
202704,44699,2057,47,0,144,1,1,0,138,33,23,147,498,44,38,6,0,7,16,16,1,0,6,0,3,0,1,2,0,-0.1868,0,-1.5313,0.3113
202709,44699,2057,47,0,144,1,2,0,37,8,6,38,0,17,11,1,0,1,3,5,0,0,1,0,2,0,0,0,0,0.0,0,0.0,0.0
202706,44699,2057,47,0,144,1,3,0,101,25,17,109,0,38,27,5,0,6,13,11,0,0,5,0,1,0,1,2,0,0.0,0,0.0,0.0
203227,44709,2057,38,0,144,1,1,0,259,62,59,289,1052,108,59,10,2,5,36,23,12,4,21,1,0,7,2,0,0,-0.0521,0,0.1293,0.192
203232,44709,2057,38,0,144,1,2,0,63,14,22,70,0,37,16,3,0,0,8,3,0,0,4,0,0,3,0,0,0,0.0,0,0.0,0.0
203229,44709,2057,38,0,144,1,3,0,196,48,37,219,0,78,43,7,2,5,28,20,0,0,17,1,0,4,2,0,0,0.0,0,0.0,0.0
204754,44727,2057,46,0,144,1,1,0,555,120,136,619,2724,151,144,19,4,17,66,62,2,0,57,1,13,1,2,4,0,-3.5881,0,0.6923,0.0838
204759,44727,2057,46,0,144,1,2,0,148,28,38,165,0,77,31,4,3,3,13,16,0,0,15,1,0,0,0,2,0,0.0,0,0.0,0.0
204756,44727,2057,46,0,144,1,3,0,407,92,98,454,0,137,113,15,1,14,53,46,0,0,42,0,13,1,2,2,0,0.0,0,0.0,0.0
204762,44727,2057,46,0,144,1,21,0,19,4,5,22,107,6,5,1,0,0,2,3,0,0,3,0,0,0,0,0,0,0.2295,0,-0.3237,0.0
204935,44729,2057,47,0,144,1,1,0,608,169,85,682,2569,154,154,48,0,16,88,91,2,0,67,0,20,0,5,2,0,0.2104,0,-3.0098,1.4773
204925,44729,2057,47,0,144,1,2,0,161,46,27,183,0,78,40,11,0,3,24,29,0,0,19,0,4,0,3,0,0,0.0,0,0.0,0.0
204929,44729,2057,47,0,144,1,3,0,447,123,58,499,0,142,114,37,0,13,64,62,0,0,48,0,16,0,2,2,0,0.0,0,0.0,0.0
204933,44729,2057,47,0,144,1,21,0,57,14,12,60,227,14,14,3,1,2,8,11,0,0,3,0,2,0,0,0,0,-0.0995,0,-0.5141,0.0
205503,44734,2057,32,0,144,1,1,0,329,83,59,366,1372,93,84,16,0,5,34,18,2,0,33,0,9,2,0,2,0,-1.3792,0,-3.1518,0.9648
205513,44734,2057,32,0,144,1,2,0,97,28,23,108,0,49,26,5,0,1,11,8,0,0,10,0,2,0,0,1,0,0.0,0,0.0,0.0
205510,44734,2057,32,0,144,1,3,0,232,55,36,258,0,82,58,11,0,4,23,10,0,0,23,0,7,2,0,1,0,0.0,0,0.0,0.0
206385,44748,2057,56,0,144,1,1,0,29,2,19,35,151,15,9,0,0,0,1,1,0,0,4,0,0,1,1,0,0,-0.5035,0,0.1306,-0.3929
206387,44748,2057,56,0,144,1,2,0,6,1,5,8,0,6,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0,0.0,0.0
206384,44748,2057,56,0,144,1,3,0,23,1,14,27,0,9,8,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.0,0,0.0,0.0
206870,44757,2057,47,0,144,1,1,0,36,9,12,38,143,23,4,0,0,1,3,3,0,0,2,0,2,0,0,0,0,-0.2604,0,-1.0943,-0.0868
206877,44757,2057,47,0,144,1,2,0,11,3,3,12,0,7,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0.0,0,0.0,0.0
206874,44757,2057,47,0,144,1,3,0,25,6,9,26,0,18,2,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0.0,0,0.0,0.0
207848,44772,2057,60,0,144,1,1,0,369,72,109,403,1489,122,106,8,2,9,32,43,12,3,26,0,5,2,3,3,0,-1.9416,0,-4.7333,-0.2258
207849,44772,2057,60,0,144,1,2,0,111,27,31,126,0,59,33,1,2,3,13,19,0,0,12,0,2,1,1,1,0,0.0,0,0.0,0.0
207851,44772,2057,60,0,144,1,3,0,258,45,78,277,0,101,73,7,0,6,19,24,0,0,14,0,3,1,2,2,0,0.0,0,0.0,0.0
207853,44772,2057,60,0,144,1,21,0,3,1,1,3,8,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.1818,0,0.0,0.0
208654,44791,2057,58,0,144,1,1,0,558,124,142,607,2122,149,147,27,3,9,51,54,21,6,24,1,8,16,6,3,0,-3.3258,0,-0.8982,1.2584
208658,44791,2057,58,0,144,1,2,0,129,32,31,144,0,69,34,7,0,3,10,15,0,0,4,1,3,9,2,0,0,0.0,0,0.0,0.0
208656,44791,2057,58,0,144,1,3,0,429,92,111,463,0,138,113,20,3,6,41,39,0,0,20,0,5,7,4,3,0,0.0,0,0.0,0.0
209253,44796,2057,47,0,144,1,1,0,122,35,36,131,504,52,29,6,0,2,11,12,5,1,8,0,0,0,1,0,0,-0.2699,0,0.2384,0.4312
209249,44796,2057,47,0,144,1,2,0,32,10,10,33,0,15,8,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
209255,44796,2057,47,0,144,1,3,0,90,25,26,98,0,40,21,5,0,2,8,8,0,0,7,0,0,0,1,0,0,0.0,0,0.0,0.0
209251,44796,2057,47,0,144,1,21,0,1,1,0,2,10,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.1272,0,0.0,0.0
209352,44797,2057,51,0,144,1,1,0,37,12,9,40,148,17,9,2,1,1,5,7,0,0,2,1,0,0,0,1,0,-0.0348,0,0.4838,0.4017
209354,44797,2057,51,0,144,1,2,0,20,7,6,21,0,14,5,2,1,0,4,0,0,0,1,1,0,0,0,0,0,0.0,0,0.0,0.0
209356,44797,2057,51,0,144,1,3,0,17,5,3,19,0,8,4,0,0,1,1,7,0,0,1,0,0,0,0,1,0,0.0,0,0.0,0.0
210723,44830,2057,56,0,144,1,1,0,427,91,105,447,1553,125,125,13,0,10,37,43,1,1,13,0,11,1,5,1,0,-3.4668,0,-0.8425,-0.7598
210725,44830,2057,56,0,144,1,2,0,111,27,26,111,0,57,29,5,0,3,9,14,0,0,0,0,2,0,0,0,0,0.0,0,0.0,0.0
210720,44830,2057,56,0,144,1,3,0,316,64,79,336,0,117,96,8,0,7,28,29,0,0,13,0,9,1,5,1,0,0.0,0,0.0,0.0
211406,44843,2057,45,0,144,1,1,0,356,92,84,393,1494,98,89,14,0,19,52,48,0,0,29,1,9,0,0,8,0,-0.5524,0,-4.0048,1.0349
211411,44843,2057,45,0,144,1,2,0,54,12,15,62,0,41,11,1,0,1,4,3,0,0,7,0,1,0,0,1,0,0.0,0,0.0,0.0
211408,44843,2057,45,0,144,1,3,0,302,80,69,331,0,97,78,13,0,18,48,45,0,0,22,1,8,0,0,7,0,0.0,0,0.0,0.0
211637,44849,2057,48,0,144,1,1,0,120,31,39,132,520,40,32,8,0,5,13,20,3,1,9,0,3,1,0,1,1,1.3466,0,0.5868,0.5709
211641,44849,2057,48,0,144,1,2,0,13,5,3,15,0,12,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
211639,44849,2057,48,0,144,1,3,0,107,26,36,117,0,37,31,6,0,5,12,18,0,0,7,0,3,1,0,1,1,0.0,0,0.0,0.0
212811,45833,2057,55,0,144,1,1,0,614,140,142,663,2440,154,145,30,3,7,70,45,38,6,44,3,0,0,3,2,0,-0.911,0,2.7233,2.3345
212807,45833,2057,55,0,144,1,2,0,150,34,49,161,0,63,37,6,0,2,11,14,0,0,8,0,0,0,2,1,0,0.0,0,0.0,0.0
212805,45833,2057,55,0,144,1,3,0,464,106,93,502,0,138,108,24,3,5,59,31,0,0,36,3,0,0,1,1,0,0.0,0,0.0,0.0
212809,45833,2057,55,0,144,1,21,0,9,1,3,10,36,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0308,0,-0.0764,0.0
213350,45843,2057,57,0,144,1,1,0,588,135,159,660,2649,154,154,23,0,31,71,78,0,0,62,4,19,0,7,3,0,0.0437,0,-4.1741,1.7439
213349,45843,2057,57,0,144,1,2,0,137,36,35,162,0,73,35,6,0,9,27,17,0,0,25,3,4,0,0,0,0,0.0,0,0.0,0.0
213348,45843,2057,57,0,144,1,3,0,451,99,124,498,0,147,119,17,0,22,44,61,0,0,37,1,15,0,7,3,0,0.0,0,0.0,0.0
213346,45843,2057,57,0,144,1,21,0,38,6,14,43,195,11,10,1,0,2,3,4,0,0,5,0,2,0,0,0,0,-0.5834,0,-0.3871,0.0
218963,45995,2057,36,0,144,1,1,0,126,31,20,139,429,50,28,5,1,2,16,10,8,1,8,0,5,0,2,3,0,0.0434,0,-0.0575,0.2718
218969,45995,2057,36,0,144,1,2,0,22,7,2,25,0,13,5,2,0,0,6,2,0,0,1,0,0,0,1,1,0,0.0,0,0.0,0.0
218966,45995,2057,36,0,144,1,3,0,104,24,18,114,0,44,23,3,1,2,10,8,0,0,7,0,5,0,1,2,0,0.0,0,0.0,0.0
219411,45998,2057,46,0,144,1,1,0,505,128,153,546,2056,148,142,24,4,17,55,69,12,9,30,0,6,4,5,2,0,-1.5416,0,1.6737,4.0846
219417,45998,2057,46,0,144,1,2,0,139,30,49,144,0,76,34,7,0,2,11,14,0,0,1,0,1,0,4,0,0,0.0,0,0.0,0.0
219412,45998,2057,46,0,144,1,3,0,366,98,104,402,0,135,108,17,4,15,44,55,0,0,29,0,5,4,1,2,0,0.0,0,0.0,0.0
219414,45998,2057,46,0,144,1,21,0,48,8,14,54,215,14,14,2,0,2,6,6,0,0,6,0,1,0,0,0,0,0.0851,0,-0.0095,0.0
220325,46021,2057,46,0,144,1,1,0,347,89,86,389,1336,114,95,15,7,10,47,40,12,4,28,1,5,0,4,10,0,0.22,0,3.1496,1.6216
220327,46021,2057,46,0,144,1,2,0,99,22,29,108,0,53,22,4,3,2,10,9,0,0,3,1,1,0,1,5,0,0.0,0,0.0,0.0
220333,46021,2057,46,0,144,1,3,0,248,67,57,281,0,93,72,11,4,8,37,31,0,0,25,0,4,0,3,5,0,0.0,0,0.0,0.0
220330,46021,2057,46,0,144,1,21,0,48,9,15,55,210,14,14,3,0,0,8,4,2,0,6,0,1,0,1,0,0,-0.4674,0,0.1178,0.0
221054,46037,2057,59,0,144,1,1,0,107,22,41,121,550,49,23,2,0,5,13,16,2,1,13,0,2,0,1,0,0,-0.4629,0,-0.9913,-0.3695
221052,46037,2057,59,0,144,1,2,0,49,12,17,54,0,28,10,1,0,4,8,11,0,0,5,0,1,0,0,0,0,0.0,0,0.0,0.0
221055,46037,2057,59,0,144,1,3,0,58,10,24,67,0,27,13,1,0,1,5,5,0,0,8,0,1,0,1,0,0,0.0,0,0.0,0.0
221537,46040,2057,39,0,144,1,1,0,324,76,76,364,1309,104,94,11,4,3,36,36,12,1,33,0,3,1,4,2,0,-1.0687,0,0.5054,0.333
221539,46040,2057,39,0,144,1,2,0,88,22,24,99,0,52,26,1,2,1,9,11,0,0,6,0,1,1,3,1,0,0.0,0,0.0,0.0
221538,46040,2057,39,0,144,1,3,0,236,54,52,265,0,91,68,10,2,2,27,25,0,0,27,0,2,0,1,1,0,0.0,0,0.0,0.0
221705,46044,2057,33,0,144,1,1,0,249,58,49,258,827,65,64,9,0,11,25,27,0,0,5,0,10,0,0,4,0,-1.5418,0,-0.6433,-0.537
221712,46044,2057,33,0,144,1,2,0,79,19,15,84,0,39,23,3,0,4,10,10,0,0,2,0,4,0,0,3,0,0.0,0,0.0,0.0
221709,46044,2057,33,0,144,1,3,0,170,39,34,174,0,59,41,6,0,7,15,17,0,0,3,0,6,0,0,1,0,0.0,0,0.0,0.0
222246,46059,2057,32,0,144,1,1,0,210,41,49,234,907,61,58,11,0,2,19,14,0,3,21,0,6,2,0,1,0,-0.5667,0,-1.1952,-1.2164
222247,46059,2057,32,0,144,1,2,0,53,11,9,61,0,29,16,1,0,0,6,2,0,0,8,0,1,0,0,0,0,0.0,0,0.0,0.0
222248,46059,2057,32,0,144,1,3,0,157,30,40,173,0,55,42,10,0,2,13,12,0,0,13,0,5,2,0,1,0,0.0,0,0.0,0.0
223009,46077,2057,49,0,144,1,1,0,284,61,96,321,1239,83,81,10,2,8,32,33,3,1,28,0,10,0,6,3,0,-2.7672,0,-1.8289,0.5774
223011,46077,2057,49,0,144,1,2,0,79,12,28,87,0,42,19,2,0,1,5,3,0,0,6,0,3,0,1,1,0,0.0,0,0.0,0.0
223013,46077,2057,49,0,144,1,3,0,205,49,68,234,0,73,62,8,2,7,27,30,0,0,22,0,7,0,5,2,0,0.0,0,0.0,0.0
223529,46100,2057,55,0,144,1,1,0,7,0,0,10,37,9,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.4442,0,0.0018,-0.0456
223531,46100,2057,55,0,144,1,2,0,7,0,0,8,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0.0,0.0
223533,46100,2057,55,0,144,1,3,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0,0.0,0.0
225594,46140,2057,35,0,144,1,1,0,22,1,11,25,94,10,5,0,0,0,3,2,2,1,0,0,0,1,1,1,0,-0.3675,0,0.4178,-0.425
225596,46140,2057,35,0,144,1,2,0,9,1,4,9,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
225599,46140,2057,35,0,144,1,3,0,13,0,7,16,0,7,4,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0.0,0,0.0,0.0
225788,46145,2057,42,0,144,1,1,0,330,70,103,364,1343,97,88,14,2,24,50,60,0,0,23,0,2,0,6,5,0,-0.7722,0,0.6343,0.4972
225790,46145,2057,42,0,144,1,2,0,57,8,17,64,0,38,15,1,0,2,6,6,0,0,7,0,1,0,0,0,0,0.0,0,0.0,0.0
225789,46145,2057,42,0,144,1,3,0,273,62,86,300,0,92,73,13,2,22,44,54,0,0,16,0,1,0,6,5,0,0.0,0,0.0,0.0
226355,46162,2057,42,0,144,1,1,0,541,127,124,615,2321,149,147,20,0,19,73,65,2,3,61,1,14,0,10,3,0,-1.588,0,0.9033,2.0313
226364,46162,2057,42,0,144,1,2,0,155,38,39,171,0,77,39,1,0,4,18,17,0,0,15,1,7,0,0,1,0,0.0,0,0.0,0.0
226360,46162,2057,42,0,144,1,3,0,386,89,85,444,0,142,108,19,0,15,55,48,0,0,46,0,7,0,10,2,0,0.0,0,0.0,0.0
229012,46210,2057,40,0,144,1,1,0,554,131,138,606,2307,150,150,22,1,17,51,56,2,0,40,0,19,3,5,4,0,-2.1347,0,-2.4262,-1.8149
229015,46210,2057,40,0,144,1,2,0,151,35,40,167,0,76,43,4,0,6,19,16,0,0,13,0,8,1,1,1,0,0.0,0,0.0,0.0
229014,46210,2057,40,0,144,1,3,0,403,96,98,439,0,139,107,18,1,11,32,40,0,0,27,0,11,2,4,3,0,0.0,0,0.0,0.0
229582,46228,2057,34,0,144,1,1,0,520,113,119,596,2353,147,147,22,3,16,73,52,12,3,55,2,11,10,5,6,0,-2.2149,0,2.0361,2.391
229575,46228,2057,34,0,144,1,2,0,155,29,44,169,0,81,41,5,1,5,22,16,0,0,11,1,5,2,1,0,0,0.0,0,0.0,0.0
229577,46228,2057,34,0,144,1,3,0,365,84,75,427,0,138,106,17,2,11,51,36,0,0,44,1,6,8,4,6,0,0.0,0,0.0,0.0
229580,46228,2057,34,0,144,1,21,0,18,3,6,19,67,6,6,1,0,0,1,2,1,0,1,0,1,0,0,0,0,-0.2014,0,0.3304,0.0
229785,46234,2057,33,0,144,1,1,0,21,2,6,24,103,6,6,0,0,0,1,0,0,0,1,0,1,0,0,2,0,-0.4745,0,0.2947,-0.2044
229789,46234,2057,33,0,144,1,2,0,2,1,0,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.0,0.0
229787,46234,2057,33,0,144,1,3,0,19,1,6,20,0,6,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0,0.0,0.0
231671,46276,2057,60,0,144,1,1,0,282,65,60,314,1127,105,70,11,0,13,35,37,0,1,22,3,16,0,3,7,0,-1.4768,0,-2.4308,-0.2923
231674,46276,2057,60,0,144,1,2,0,107,24,22,122,0,58,29,4,0,7,17,19,0,0,12,2,7,0,1,2,0,0.0,0,0.0,0.0
231677,46276,2057,60,0,144,1,3,0,175,41,38,192,0,76,41,7,0,6,18,18,0,0,10,1,9,0,2,5,0,0.0,0,0.0,0.0
231689,46276,2057,60,0,144,1,21,0,2,0,2,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805,0,0.0,0.0
232020,46286,2057,58,0,144,1,1,0,452,125,121,532,2131,126,123,27,0,26,81,94,1,0,66,8,10,0,4,10,0,2.5069,0,-2.3909,3.7418
232025,46286,2057,58,0,144,1,2,0,125,31,41,144,0,69,29,7,0,4,17,15,0,0,15,1,3,0,0,4,0,0.0,0,0.0,0.0
232022,46286,2057,58,0,144,1,3,0,327,94,80,388,0,117,94,20,0,22,64,79,0,0,51,7,7,0,4,6,0,0.0,0,0.0,0.0
232408,46297,2057,60,0,144,1,1,0,75,17,21,82,276,42,22,2,0,0,8,4,0,0,6,0,0,0,0,1,0,-0.1321,0,-0.7784,-0.1371
232409,46297,2057,60,0,144,1,2,0,20,6,5,22,0,10,7,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
232412,46297,2057,60,0,144,1,3,0,55,11,16,60,0,22,15,2,0,0,6,0,0,0,4,0,0,0,0,1,0,0.0,0,0.0,0.0
233299,46321,2057,31,0,144,1,1,0,496,123,116,540,1940,145,144,21,0,20,64,59,1,7,32,0,11,0,3,9,0,-1.2819,0,0.791,1.8067
233304,46321,2057,31,0,144,1,2,0,137,35,34,150,0,73,41,8,0,6,18,19,0,0,11,0,3,0,0,2,0,0.0,0,0.0,0.0
233301,46321,2057,31,0,144,1,3,0,359,88,82,390,0,133,103,13,0,14,46,40,0,0,21,0,8,0,3,7,0,0.0,0,0.0,0.0
233655,46331,2057,50,0,144,1,1,0,107,25,41,119,505,64,21,4,0,5,13,16,1,0,9,0,0,1,1,1,0,-0.0545,0,-0.482,0.3451
233657,46331,2057,50,0,144,1,2,0,37,11,11,40,0,23,8,2,0,3,6,6,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
233656,46331,2057,50,0,144,1,3,0,70,14,30,79,0,35,13,2,0,2,7,10,0,0,6,0,0,1,1,1,0,0.0,0,0.0,0.0
234598,46362,2057,60,0,144,1,1,0,528,134,112,587,2177,150,148,30,5,11,66,50,14,4,50,0,5,6,3,0,0,-1.185,0,-0.4852,1.2624
234589,46362,2057,60,0,144,1,2,0,144,38,26,156,0,74,37,12,2,5,22,17,0,0,11,0,3,0,1,0,0,0.0,0,0.0,0.0
234588,46362,2057,60,0,144,1,3,0,384,96,86,431,0,139,111,18,3,6,44,33,0,0,39,0,2,6,2,0,0,0.0,0,0.0,0.0
234592,46362,2057,60,0,144,1,21,0,70,14,14,79,272,20,20,2,0,2,6,11,0,1,5,0,2,1,3,0,0,-0.2178,0,0.2007,0.0
234730,46363,2057,55,0,144,1,1,0,140,38,21,156,484,82,32,7,0,3,22,16,8,0,12,0,2,1,0,3,0,-0.632,0,-0.5404,1.1487
234732,46363,2057,55,0,144,1,2,0,40,12,8,46,0,22,12,2,0,0,7,2,0,0,6,0,1,0,0,0,0,0.0,0,0.0,0.0
234727,46363,2057,55,0,144,1,3,0,100,26,13,110,0,43,20,5,0,3,15,14,0,0,6,0,1,1,0,3,0,0.0,0,0.0,0.0
235347,46377,2057,35,0,144,1,1,0,556,155,201,637,2737,148,140,33,5,35,108,80,13,4,66,4,5,0,0,15,0,2.0873,0,-1.3992,5.1515
235342,46377,2057,35,0,144,1,2,0,160,40,60,182,0,72,41,8,1,5,27,16,0,0,18,3,3,0,0,4,0,0.0,0,0.0,0.0
235340,46377,2057,35,0,144,1,3,0,396,115,141,455,0,136,99,25,4,30,81,64,0,0,48,1,2,0,0,11,0,0.0,0,0.0,0.0
235345,46377,2057,35,0,144,1,21,0,11,4,6,14,65,3,3,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0.0154,0,0.0,0.0
237354,46421,2057,31,0,144,1,1,0,527,133,116,595,2107,155,149,33,2,15,57,68,6,7,50,0,5,6,2,10,0,0.2119,0,-1.7333,3.1711
237360,46421,2057,31,0,144,1,2,0,134,29,36,149,0,69,39,2,0,5,13,18,0,0,6,0,0,3,1,5,0,0.0,0,0.0,0.0
237356,46421,2057,31,0,144,1,3,0,393,104,80,446,0,145,110,31,2,10,44,50,0,0,44,0,5,3,1,5,0,0.0,0,0.0,0.0
237758,46424,2057,60,0,144,1,1,0,149,25,54,163,597,60,42,5,2,2,13,17,6,1,11,1,0,0,2,1,0,-0.4175,0,-0.2985,-0.916
237763,46424,2057,60,0,144,1,2,0,25,4,10,27,0,14,8,1,0,1,3,2,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
237761,46424,2057,60,0,144,1,3,0,124,21,44,136,0,52,34,4,2,1,10,15,0,0,9,1,0,0,2,1,0,0.0,0,0.0,0.0
238402,46444,2057,59,0,144,1,1,0,577,130,152,640,2424,155,152,20,1,33,82,76,21,6,55,0,13,0,4,4,0,1.0752,0,1.4481,1.9597
238405,46444,2057,59,0,144,1,2,0,132,27,38,143,0,68,34,6,0,5,16,15,0,0,10,0,1,0,1,0,0,0.0,0,0.0,0.0
238408,46444,2057,59,0,144,1,3,0,445,103,114,497,0,149,118,14,1,28,66,61,0,0,45,0,12,0,3,4,0,0.0,0,0.0,0.0
240045,46472,2057,33,0,144,1,1,0,522,132,64,577,2067,142,130,23,0,9,54,29,0,0,46,1,17,0,3,6,0,-0.0958,0,-3.4988,0.0428
240052,46472,2057,33,0,144,1,2,0,111,21,19,120,0,55,28,0,0,2,6,10,0,0,8,0,6,0,0,1,0,0.0,0,0.0,0.0
240049,46472,2057,33,0,144,1,3,0,411,111,45,457,0,135,102,23,0,7,48,19,0,0,38,1,11,0,3,5,0,0.0,0,0.0,0.0
240599,46481,2057,37,0,144,1,1,0,88,22,8,91,272,27,21,5,1,2,12,5,2,0,1,0,3,0,1,1,0,-0.7175,0,-0.7044,-0.0168
240603,46481,2057,37,0,144,1,2,0,5,1,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
240601,46481,2057,37,0,144,1,3,0,83,21,8,86,0,27,21,5,1,2,11,5,0,0,1,0,3,0,1,1,0,0.0,0,0.0,0.0
240944,46486,2057,46,0,144,1,1,0,628,177,71,674,2154,146,145,55,4,4,79,50,36,14,34,0,7,0,6,6,0,3.9118,0,1.0522,4.9537
240937,46486,2057,46,0,144,1,2,0,170,54,18,183,0,84,34,24,3,2,27,13,0,0,10,0,2,0,2,1,0,0.0,0,0.0,0.0
240841,46486,2057,46,0,144,1,3,0,458,123,53,491,0,138,111,31,1,2,52,37,0,0,24,0,5,0,4,5,0,0.0,0,0.0,0.0
240941,46486,2057,46,0,144,1,21,0,57,13,6,61,190,14,14,4,0,0,11,4,4,0,4,0,0,0,0,0,0,0.1566,0,0.4811,0.0
241296,46493,2057,53,0,144,1,1,0,287,62,59,311,1169,81,81,17,0,8,19,33,0,1,18,1,10,0,4,2,0,-1.8009,0,-1.2134,-0.8082
241300,46493,2057,53,0,144,1,2,0,79,16,13,89,0,41,23,5,0,2,4,8,0,0,9,1,3,0,1,0,0,0.0,0,0.0,0.0
241298,46493,2057,53,0,144,1,3,0,208,46,46,222,0,74,58,12,0,6,15,25,0,0,9,0,7,0,3,2,0,0.0,0,0.0,0.0
241928,46505,2057,36,0,144,1,1,0,567,152,123,633,2244,151,150,31,7,26,77,98,32,8,40,0,9,0,10,16,0,2.6247,0,-3.2533,2.5353
241930,46505,2057,36,0,144,1,2,0,116,39,22,131,0,60,33,12,1,8,19,31,0,0,9,0,2,0,3,3,0,0.0,0,0.0,0.0
241929,46505,2057,36,0,144,1,3,0,451,113,101,502,0,139,116,19,6,18,58,67,0,0,31,0,7,0,7,13,0,0.0,0,0.0,0.0
244297,46581,2057,52,0,144,1,1,0,41,5,21,48,207,44,6,0,0,1,6,7,3,2,7,0,1,0,0,0,0,-0.5592,0,0.1163,-0.1242
244305,46581,2057,52,0,144,1,2,0,10,1,2,13,0,8,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0.0,0,0.0,0.0
